uni	pathway	url
Q15813	Post-chaperonin tubulin folding pathway	http://reactome.org/PathwayBrowser/#/R-HSA-389977
Q15814	Post-chaperonin tubulin folding pathway	http://reactome.org/PathwayBrowser/#/R-HSA-389977
Q15819	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	http://reactome.org/PathwayBrowser/#/R-HSA-5693565
Q15819	Nonhomologous End-Joining (NHEJ)	http://reactome.org/PathwayBrowser/#/R-HSA-5693571
Q15819	Processing of DNA double-strand break ends	http://reactome.org/PathwayBrowser/#/R-HSA-5693607
Q15819	Formation of Incision Complex in GG-NER	http://reactome.org/PathwayBrowser/#/R-HSA-5696395
Q15819	G2/M DNA damage checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-69473
Q15819	Antigen processing: Ubiquitination & Proteasome degradation	http://reactome.org/PathwayBrowser/#/R-HSA-983168
Q15822	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	http://reactome.org/PathwayBrowser/#/R-HSA-629594
Q15822	Highly calcium permeable nicotinic acetylcholine receptors	http://reactome.org/PathwayBrowser/#/R-HSA-629597
Q15825	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	http://reactome.org/PathwayBrowser/#/R-HSA-629594
Q15825	Highly calcium permeable nicotinic acetylcholine receptors	http://reactome.org/PathwayBrowser/#/R-HSA-629597
Q15831	AMPK inhibits chREBP transcriptional activation activity	http://reactome.org/PathwayBrowser/#/R-HSA-163680
Q15831	Energy dependent regulation of mTOR by LKB1-AMPK	http://reactome.org/PathwayBrowser/#/R-HSA-380972
Q15831	Regulation of TP53 Activity through Phosphorylation	http://reactome.org/PathwayBrowser/#/R-HSA-6804756
Q15833	Platelet degranulation 	http://reactome.org/PathwayBrowser/#/R-HSA-114608
Q15835	Inactivation, recovery and regulation of the phototransduction cascade	http://reactome.org/PathwayBrowser/#/R-HSA-2514859
Q15835	Inactivation, recovery and regulation of the phototransduction cascade	http://reactome.org/PathwayBrowser/#/R-HSA-2514859
Q15836	ER-Phagosome pathway	http://reactome.org/PathwayBrowser/#/R-HSA-1236974
Q15836	Retrograde transport at the Trans-Golgi-Network	http://reactome.org/PathwayBrowser/#/R-HSA-6811440
Q15836	Cargo recognition for clathrin-mediated endocytosis	http://reactome.org/PathwayBrowser/#/R-HSA-8856825
Q15836	Clathrin-mediated endocytosis	http://reactome.org/PathwayBrowser/#/R-HSA-8856828
Q15842	ATP sensitive Potassium channels	http://reactome.org/PathwayBrowser/#/R-HSA-1296025
Q15843	TGF-beta receptor signaling activates SMADs	http://reactome.org/PathwayBrowser/#/R-HSA-2173789
Q15843	UCH proteinases	http://reactome.org/PathwayBrowser/#/R-HSA-5689603
Q15843	Cargo recognition for clathrin-mediated endocytosis	http://reactome.org/PathwayBrowser/#/R-HSA-8856825
Q15848	AMPK inhibits chREBP transcriptional activation activity	http://reactome.org/PathwayBrowser/#/R-HSA-163680
Q15848	AMPK inhibits chREBP transcriptional activation activity	http://reactome.org/PathwayBrowser/#/R-HSA-163680
Q15848	Transcriptional regulation of white adipocyte differentiation	http://reactome.org/PathwayBrowser/#/R-HSA-381340
Q15849	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	http://reactome.org/PathwayBrowser/#/R-HSA-425366
Q15858	Interaction between L1 and Ankyrins	http://reactome.org/PathwayBrowser/#/R-HSA-445095
Q15858	Phase 0 - rapid depolarisation	http://reactome.org/PathwayBrowser/#/R-HSA-5576892
Q15878	Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	http://reactome.org/PathwayBrowser/#/R-HSA-112308
Q15878	Regulation of insulin secretion	http://reactome.org/PathwayBrowser/#/R-HSA-422356
Q15904	Insulin receptor recycling	http://reactome.org/PathwayBrowser/#/R-HSA-77387
Q15904	Transferrin endocytosis and recycling	http://reactome.org/PathwayBrowser/#/R-HSA-917977
Q15904	Ion channel transport	http://reactome.org/PathwayBrowser/#/R-HSA-983712
Q15906	HATs acetylate histones	http://reactome.org/PathwayBrowser/#/R-HSA-3214847
Q15910	PRC2 methylates histones and DNA	http://reactome.org/PathwayBrowser/#/R-HSA-212300
Q15910	Oxidative Stress Induced Senescence	http://reactome.org/PathwayBrowser/#/R-HSA-2559580
Q15910	PKMTs methylate histone lysines	http://reactome.org/PathwayBrowser/#/R-HSA-3214841
Q15910	Activation of anterior HOX genes in hindbrain development during early embryogenesis	http://reactome.org/PathwayBrowser/#/R-HSA-5617472
Q15928	Generic Transcription Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-212436
Q15935	Generic Transcription Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-212436
Q15937	Generic Transcription Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-212436
Q15940	Generic Transcription Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-212436
Q15973	Generic Transcription Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-212436
Q16099	Activation of Ca-permeable Kainate Receptor	http://reactome.org/PathwayBrowser/#/R-HSA-451308
Q16134	Respiratory electron transport	http://reactome.org/PathwayBrowser/#/R-HSA-611105
Q16181	MAPK6/MAPK4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5687128
Q16186	UCH proteinases	http://reactome.org/PathwayBrowser/#/R-HSA-5689603
Q16186	Ub-specific processing proteases	http://reactome.org/PathwayBrowser/#/R-HSA-5689880
Q16222	Synthesis of UDP-N-acetyl-glucosamine	http://reactome.org/PathwayBrowser/#/R-HSA-446210
Q16254	G0 and Early G1	http://reactome.org/PathwayBrowser/#/R-HSA-1538133
Q16254	G0 and Early G1	http://reactome.org/PathwayBrowser/#/R-HSA-1538133
Q16254	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	http://reactome.org/PathwayBrowser/#/R-HSA-2173796
Q16254	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	http://reactome.org/PathwayBrowser/#/R-HSA-6804114
Q16254	Cyclin D associated events in G1	http://reactome.org/PathwayBrowser/#/R-HSA-69231
Q16270	Senescence-Associated Secretory Phenotype (SASP)	http://reactome.org/PathwayBrowser/#/R-HSA-2559582
Q16280	VxPx cargo-targeting to cilium	http://reactome.org/PathwayBrowser/#/R-HSA-5620916
Q16280	VxPx cargo-targeting to cilium	http://reactome.org/PathwayBrowser/#/R-HSA-5620916
Q16322	Voltage gated Potassium channels	http://reactome.org/PathwayBrowser/#/R-HSA-1296072
Q16348	Proton/oligopeptide cotransporters	http://reactome.org/PathwayBrowser/#/R-HSA-427975
Q16363	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157
Q16363	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157
Q16363	Non-integrin membrane-ECM interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000171
Q16363	ECM proteoglycans	http://reactome.org/PathwayBrowser/#/R-HSA-3000178
Q16363	MET activates PTK2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8874081
Q16394	HS-GAG biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2022928
Q16401	Activation of NF-kappaB in B cells	http://reactome.org/PathwayBrowser/#/R-HSA-1169091
Q16401	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	http://reactome.org/PathwayBrowser/#/R-HSA-1234176
Q16401	ER-Phagosome pathway	http://reactome.org/PathwayBrowser/#/R-HSA-1236974
Q16401	Cross-presentation of soluble exogenous antigens (endosomes)	http://reactome.org/PathwayBrowser/#/R-HSA-1236978
Q16401	Autodegradation of Cdh1 by Cdh1:APC/C	http://reactome.org/PathwayBrowser/#/R-HSA-174084
Q16401	SCF-beta-TrCP mediated degradation of Emi1	http://reactome.org/PathwayBrowser/#/R-HSA-174113
Q16401	APC/C:Cdc20 mediated degradation of Securin	http://reactome.org/PathwayBrowser/#/R-HSA-174154
Q16401	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	http://reactome.org/PathwayBrowser/#/R-HSA-174178
Q16401	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	http://reactome.org/PathwayBrowser/#/R-HSA-174184
Q16401	Vpu mediated degradation of CD4	http://reactome.org/PathwayBrowser/#/R-HSA-180534
Q16401	Vif-mediated degradation of APOBEC3G	http://reactome.org/PathwayBrowser/#/R-HSA-180585
Q16401	SCF(Skp2)-mediated degradation of p27/p21	http://reactome.org/PathwayBrowser/#/R-HSA-187577
Q16401	Degradation of beta-catenin by the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-195253
Q16401	Downstream TCR signaling	http://reactome.org/PathwayBrowser/#/R-HSA-202424
Q16401	Regulation of activated PAK-2p34 by proteasome mediated degradation	http://reactome.org/PathwayBrowser/#/R-HSA-211733
Q16401	Separation of Sister Chromatids	http://reactome.org/PathwayBrowser/#/R-HSA-2467813
Q16401	FCERI mediated NF-kB activation	http://reactome.org/PathwayBrowser/#/R-HSA-2871837
Q16401	Autodegradation of the E3 ubiquitin ligase COP1	http://reactome.org/PathwayBrowser/#/R-HSA-349425
Q16401	Regulation of ornithine decarboxylase (ODC)	http://reactome.org/PathwayBrowser/#/R-HSA-350562
Q16401	ABC-family proteins mediated transport	http://reactome.org/PathwayBrowser/#/R-HSA-382556
Q16401	AUF1 (hnRNP D0) binds and destabilizes mRNA	http://reactome.org/PathwayBrowser/#/R-HSA-450408
Q16401	Asymmetric localization of PCP proteins	http://reactome.org/PathwayBrowser/#/R-HSA-4608870
Q16401	Degradation of AXIN	http://reactome.org/PathwayBrowser/#/R-HSA-4641257
Q16401	Degradation of DVL	http://reactome.org/PathwayBrowser/#/R-HSA-4641258
Q16401	Hedgehog ligand biogenesis	http://reactome.org/PathwayBrowser/#/R-HSA-5358346
Q16401	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	http://reactome.org/PathwayBrowser/#/R-HSA-5362768
Q16401	Dectin-1 mediated noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5607761
Q16401	CLEC7A (Dectin-1) signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5607764
Q16401	Degradation of GLI1 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610780
Q16401	Degradation of GLI2 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610783
Q16401	GLI3 is processed to GLI3R by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610785
Q16401	Hedgehog 'on' state	http://reactome.org/PathwayBrowser/#/R-HSA-5632684
Q16401	Regulation of RAS by GAPs	http://reactome.org/PathwayBrowser/#/R-HSA-5658442
Q16401	TNFR2 non-canonical NF-kB pathway	http://reactome.org/PathwayBrowser/#/R-HSA-5668541
Q16401	NIK-->noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5676590
Q16401	Defective CFTR causes cystic fibrosis	http://reactome.org/PathwayBrowser/#/R-HSA-5678895
Q16401	MAPK6/MAPK4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5687128
Q16401	UCH proteinases	http://reactome.org/PathwayBrowser/#/R-HSA-5689603
Q16401	Ub-specific processing proteases	http://reactome.org/PathwayBrowser/#/R-HSA-5689880
Q16401	CDT1 association with the CDC6:ORC:origin complex	http://reactome.org/PathwayBrowser/#/R-HSA-68827
Q16401	Orc1 removal from chromatin	http://reactome.org/PathwayBrowser/#/R-HSA-68949
Q16401	CDK-mediated phosphorylation and removal of Cdc6	http://reactome.org/PathwayBrowser/#/R-HSA-69017
Q16401	Ubiquitin-dependent degradation of Cyclin D1	http://reactome.org/PathwayBrowser/#/R-HSA-69229
Q16401	G2/M Checkpoints	http://reactome.org/PathwayBrowser/#/R-HSA-69481
Q16401	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	http://reactome.org/PathwayBrowser/#/R-HSA-69601
Q16401	The role of GTSE1 in G2/M progression after G2 checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-8852276
Q16401	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	http://reactome.org/PathwayBrowser/#/R-HSA-8854050
Q16401	Antigen processing: Ubiquitination & Proteasome degradation	http://reactome.org/PathwayBrowser/#/R-HSA-983168
Q16445	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	http://reactome.org/PathwayBrowser/#/R-HSA-112314
Q16445	Ligand-gated ion channel transport	http://reactome.org/PathwayBrowser/#/R-HSA-975298
Q16445	GABA A receptor activation	http://reactome.org/PathwayBrowser/#/R-HSA-977441
Q16478	Activation of Ca-permeable Kainate Receptor	http://reactome.org/PathwayBrowser/#/R-HSA-451308
Q16512	RHO GTPases activate PKNs	http://reactome.org/PathwayBrowser/#/R-HSA-5625740
Q16512	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	http://reactome.org/PathwayBrowser/#/R-HSA-5625886
Q16513	RHO GTPases activate PKNs	http://reactome.org/PathwayBrowser/#/R-HSA-5625740
Q16514	HIV Transcription Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-167161
Q16514	RNA Polymerase II HIV Promoter Escape	http://reactome.org/PathwayBrowser/#/R-HSA-167162
Q16514	Transcription of the HIV genome	http://reactome.org/PathwayBrowser/#/R-HSA-167172
Q16514	HATs acetylate histones	http://reactome.org/PathwayBrowser/#/R-HSA-3214847
Q16514	RNA Polymerase II Pre-transcription Events	http://reactome.org/PathwayBrowser/#/R-HSA-674695
Q16514	Regulation of TP53 Activity through Phosphorylation	http://reactome.org/PathwayBrowser/#/R-HSA-6804756
Q16514	RNA Polymerase II Promoter Escape	http://reactome.org/PathwayBrowser/#/R-HSA-73776
Q16514	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	http://reactome.org/PathwayBrowser/#/R-HSA-73779
Q16514	RNA Polymerase II Transcription Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-75953
Q16514	RNA Polymerase II Transcription Initiation And Promoter Clearance	http://reactome.org/PathwayBrowser/#/R-HSA-76042
Q16515	Stimuli-sensing channels	http://reactome.org/PathwayBrowser/#/R-HSA-2672351
Q16518	The canonical retinoid cycle in rods (twilight vision)	http://reactome.org/PathwayBrowser/#/R-HSA-2453902
Q16526	BMAL1:CLOCK,NPAS2 activates circadian gene expression	http://reactome.org/PathwayBrowser/#/R-HSA-1368108
Q16526	Circadian Clock	http://reactome.org/PathwayBrowser/#/R-HSA-400253
Q16531	Recognition of DNA damage by PCNA-containing replication complex	http://reactome.org/PathwayBrowser/#/R-HSA-110314
Q16531	DNA Damage Recognition in GG-NER	http://reactome.org/PathwayBrowser/#/R-HSA-5696394
Q16531	Formation of Incision Complex in GG-NER	http://reactome.org/PathwayBrowser/#/R-HSA-5696395
Q16531	Dual Incision in GG-NER	http://reactome.org/PathwayBrowser/#/R-HSA-5696400
Q16531	Formation of TC-NER Pre-Incision Complex	http://reactome.org/PathwayBrowser/#/R-HSA-6781823
Q16531	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	http://reactome.org/PathwayBrowser/#/R-HSA-6781827
Q16531	Dual incision in TC-NER	http://reactome.org/PathwayBrowser/#/R-HSA-6782135
Q16531	Gap-filling DNA repair synthesis and ligation in TC-NER	http://reactome.org/PathwayBrowser/#/R-HSA-6782210
Q16533	RNA polymerase II transcribes snRNA genes	http://reactome.org/PathwayBrowser/#/R-HSA-6807505
Q16533	RNA polymerase II transcribes snRNA genes	http://reactome.org/PathwayBrowser/#/R-HSA-6807505
Q16533	RNA Polymerase III Abortive And Retractive Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-749476
Q16533	RNA Polymerase III Transcription Initiation From Type 3 Promoter	http://reactome.org/PathwayBrowser/#/R-HSA-76071
Q16533	RNA Polymerase III Transcription Initiation From Type 3 Promoter	http://reactome.org/PathwayBrowser/#/R-HSA-76071
Q16537	Degradation of beta-catenin by the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-195253
Q16537	Beta-catenin phosphorylation cascade	http://reactome.org/PathwayBrowser/#/R-HSA-196299
Q16537	Separation of Sister Chromatids	http://reactome.org/PathwayBrowser/#/R-HSA-2467813
Q16537	Resolution of Sister Chromatid Cohesion	http://reactome.org/PathwayBrowser/#/R-HSA-2500257
Q16537	CTLA4 inhibitory signaling	http://reactome.org/PathwayBrowser/#/R-HSA-389513
Q16537	Platelet sensitization by LDL	http://reactome.org/PathwayBrowser/#/R-HSA-432142
Q16537	Disassembly of the destruction complex and recruitment of AXIN to the membrane	http://reactome.org/PathwayBrowser/#/R-HSA-4641262
Q16537	Disassembly of the destruction complex and recruitment of AXIN to the membrane	http://reactome.org/PathwayBrowser/#/R-HSA-4641262
Q16537	Misspliced GSK3beta mutants stabilize beta-catenin	http://reactome.org/PathwayBrowser/#/R-HSA-5339716
Q16537	S33 mutants of beta-catenin aren't phosphorylated	http://reactome.org/PathwayBrowser/#/R-HSA-5358747
Q16537	S37 mutants of beta-catenin aren't phosphorylated	http://reactome.org/PathwayBrowser/#/R-HSA-5358749
Q16537	S45 mutants of beta-catenin aren't phosphorylated	http://reactome.org/PathwayBrowser/#/R-HSA-5358751
Q16537	T41 mutants of beta-catenin aren't phosphorylated	http://reactome.org/PathwayBrowser/#/R-HSA-5358752
Q16537	APC truncation mutants have impaired AXIN binding	http://reactome.org/PathwayBrowser/#/R-HSA-5467337
Q16537	AXIN missense mutants destabilize the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-5467340
Q16537	Truncations of AMER1 destabilize the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-5467348
Q16537	RHO GTPases Activate Formins	http://reactome.org/PathwayBrowser/#/R-HSA-5663220
Q16537	RAF activation	http://reactome.org/PathwayBrowser/#/R-HSA-5673000
Q16537	Negative regulation of MAPK pathway	http://reactome.org/PathwayBrowser/#/R-HSA-5675221
Q16537	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	http://reactome.org/PathwayBrowser/#/R-HSA-6811558
Q16537	Mitotic Prometaphase	http://reactome.org/PathwayBrowser/#/R-HSA-68877
Q16539	NOD1/2 Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-168638
Q16539	p38MAPK events	http://reactome.org/PathwayBrowser/#/R-HSA-171007
Q16539	p38MAPK events	http://reactome.org/PathwayBrowser/#/R-HSA-171007
Q16539	ERK/MAPK targets	http://reactome.org/PathwayBrowser/#/R-HSA-198753
Q16539	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	http://reactome.org/PathwayBrowser/#/R-HSA-2151209
Q16539	Oxidative Stress Induced Senescence	http://reactome.org/PathwayBrowser/#/R-HSA-2559580
Q16539	CDO in myogenesis	http://reactome.org/PathwayBrowser/#/R-HSA-375170
Q16539	CDO in myogenesis	http://reactome.org/PathwayBrowser/#/R-HSA-375170
Q16539	DSCAM interactions	http://reactome.org/PathwayBrowser/#/R-HSA-376172
Q16539	ADP signalling through P2Y purinoceptor 1	http://reactome.org/PathwayBrowser/#/R-HSA-418592
Q16539	Platelet sensitization by LDL	http://reactome.org/PathwayBrowser/#/R-HSA-432142
Q16539	VEGFA-VEGFR2 Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-4420097
Q16539	activated TAK1 mediates p38 MAPK activation	http://reactome.org/PathwayBrowser/#/R-HSA-450302
Q16539	Activation of the AP-1 family of transcription factors	http://reactome.org/PathwayBrowser/#/R-HSA-450341
Q16539	KSRP (KHSRP) binds and destabilizes mRNA	http://reactome.org/PathwayBrowser/#/R-HSA-450604
